#Pressure(kbar)	a(Bohr)	c(Bohr)	z(O)(Bohr)	z(H)(Bohr)	z(Ca)(Bohr)	Energy	Unit-cell volume	Enthalpy	1e contrib	Hartree contr	XC contrib	Ewald contrib
1.31		11.3446	12.9907	7.90982		-1.41778					-303.05374250	1009.81932		-303.049	-123.34096834	68.57575728	-46.57230150	-201.71622994
-0.06		11.2408	12.8696	7.84629		-1.41554					-303.19915672	979.84044		-303.199	-120.74207542	68.07428568	-46.81652987	-203.71483710
100.23		10.5591	12.2845	7.53144		-1.3871					-303.14981403	832.86075		-302.863	-103.47984764	62.75243304	-47.29099698	-215.13140245
198.38		10.0686	11.9312	7.31235		-1.34825					-303.06399736	749.53707		-302.552	-91.77653580	59.24780547	-47.62769656	-222.90757048
217.78											-303.05321192	689.74216		-302.536	-91.09812119	59.14635242	-47.68052258	-223.42097910
91.64		10.6738	12.4455	7.58769		-1.36526					-302.99972400	871.09942		-302.725	-107.65833525	63.64735453	-46.99110268	-211.99764060
191.55		10.0021	12.0713	7.3075		-1.27112					-302.89991264	777.40689		-302.387	-94.90750520	59.69454554	-47.33003901	-220.35691397
297.51		8.74145	11.6306	6.78252		-0.965794					-302.74460964	683.30762		-302.045	-79.45353840	54.68482983	-47.63559921	-230.34030185
399.45		8.50862	11.4099	6.65135		-0.945788					-302.63890497	641.07898		-301.758	-72.10523980	52.59417162	-47.87080796	-235.25702883
